neuma_instance_id,neuma_instance_url,brief_description,manuscript_id,manuscript_sequence,manuscript_short_title,manuscript_how_accessed,folio,melisma_type_id,page,feast,office_description,genre_description,lit_position,chant_incipit,cao,mode_name,melisma_word,melisma_type,neuma_id,neuma_sequence,melody_volpiano,melody_nhl,neuma_erased,prosula_name,HP_entry-checked,cao_chant_id,feast_id
61777,\N,HP add - Dum hesset Petrus (sic) HP image 112,15,13,E-Tc Ms. 44.1,Microfilm,f. 105v,1,\N,Petri (Jun.29),Matins,Responsory,R14/15,Dum esset Petrus,Cum esset Petrus in cruce (006363),1,paRAre,Ad repetendum,24,1,cd-d-cdf-egh-efgd-ecd--a-dcd-cdf-egh-efgd-ecd-3-dhh-hgf-gf-ggh-dhh-hgf-gf-ggh-hgfed-dcd,NL HHH LHH LHL HL HHL HLH HHL HH LL HLH HSSLL HL HSHL HHLL,No,\N,Completely,6363,2345
61778,\N,HP add - Ho claviger regni (sic) HP image 112,15,14,E-Tc Ms. 44.1,Microfilm,f. 105v,1,\N,Petri (Jun.29),Matins,Responsory,R15/15,O claviger regni caelestis,O claviger regni caelestis et (601554),1,caeLEstis,Ad repetendum,24,1,cd-d-cdf-egh-efgd-ecd--a-dcd-cdf-egh-efgd-ecd-3-dhh-hgf-gf-ggh-dhh-hgf-gf-ggh-cdf-efg-fe,NLH HLHH LHL HLH LSLH HHL HHL HL HLH S HSSLL HL HSH NSSLL HL HH LH HLHH,No,\N,Completely,601554,2345
61779,\N,HP add - O beati viri Benedicti HP image 117,15,15,E-Tc Ms. 44.1,Microfilm,f. 111r,1,\N,Transl. Benedicti (Jul.11),Matins,Responsory,R12/12,O beati viri Benedicti,O beati viri N. sancta (007255),unknown,CONiunctus,Ad repetendum,16,1,h-hgf-g-gfde-efg-gfde-cde-ef-fg-ge-fecd ???,NSLL H HLLL LH SHH SL LH LHH SH SH SL HL LS HHL HLL HSL HLS SHL HLL HSL HLH SH HHLH HL HLL SHS HS HLH L HLLLL HL LH HLL HL,No,\N,Completely,7255,2416
61780,HP image 125,HP add - Gaude Maria virgo,15,16,E-Tc Ms. 44.1,Microfilm,f. 119r,1,\N,Assumptio Mariae (Aug.15),Matins,Responsory,R14/14,Gaude Maria virgo cunctas,Gaude Maria virgo cunctas (006759),unknown,invioLAta,Ad repetendum,25,1,\N,NH HLL HLL HSHH LL HLL HLL HSH SLL HSL HH HLLH SLL HSL HH HL LHH LS HHL SLL H HLL SS HHL SLL HHLL S HLL HHLL HHLL SL SL SH SHH,No,\N,Completely,6759,2439
61781,\N,HP add - Populus autem - Brice HP image 145,15,17,E-Tc Ms. 44.1,Microfilm,f. 138v,1,\N,Briccii (Nov.13),Matins,Responsory,R4/4,Populus autem non,Populis autem non credentibus (601804),unknown,sancTO,Ad repetendum,0,1,\N,NHHH LHL HH HLLL HH S HH HHL SLL HL HS HHLL HL HHHLL HHL HHHHL HLL LHLHLL,No,\N,Completely,601804,2664
61782,\N,HP add - O quam gloriosa est HP image 150,15,18,E-Tc Ms. 44.1,Microfilm,f. 152v,1,\N,Saturnini (Nov.29),Matins,Responsory,R3/14,O quam gloriosa est,O quam gloriosa est civitas (601632),1,radiAvit,Ad repetendum,24,1,cdf-fged-fe-fd-ecd-cdf-ged-fe-fd-ecd-3-dhh-hgf-gf-ggh-dhh-hgf-gf-gg-h- ?,NH S HLL HHL HL H LHH HL HH HLL HHL H LHH HS SLL HL HSSL HSSLL HL HH NL HSHH LHH LL,No,\N,Completely,601632,2708
61783,\N,HP add - O quam veneranda HP image 150,15,19,E-Tc Ms. 44.1,Microfilm,f. 153r,1,\N,Saturnini (Nov.29),Matins,Responsory,R6/14,O quam veneranda immensi,O quam veneranda immensi (601640),1,SAEcla,Ad repetendum,0,1,dh-hggf-ghd-fec-d-dh-hggf-gg-hd-3-hgh-kjk-lmh-kjgh-h-hgh-kjk-lmh-kjgh-3-h-hggf-gg-ghd-gfe-dc-fe-ghg-fe-cd-def-gf-fe,NSL SSSL HHL HLL LHH S HSL SSSL HSSSHL HLH HSH HHLHL LH S NLH HH LH HHL HLL HH SSL SS S SHHL HLL LH HHL HHL ,No,\N,Completely,601640,2708
61784,\N,HP add - Benedicti viri corpus HP image 151,15,20,E-Tc Ms. 44.1,Microfilm,f. 154r,1,\N,Saturnini (Nov.29),Matins,Responsory,R14/14,Benedicti viri corpus,Benedicti viri corpus (600294),unknown,viDEretur,Ad repetendum,0,1,hg-hgf-gh-hkjg-hgf-gh-3-gh-kllk-mkj-lkh-gh-gh-kllk-mkj-lkh-gh-3-hg-hf-gfed-edc-eggh-ed-ffd-cd-d,NLL HH SH SL HLL HH SL HLL HH S HLL HLL HH LH HHSL LL HLLL HLLL HH LH HH LSL SL H HLLL HH,No,\N,Completely,600294,2708
61786,HP image 166,HP add - Sint lumbi,15,22,E-Tc Ms. 44.1,Microfilm,f. 168v,0,\N,Comm. plurimorum Confessorum (),Matins,Responsory,R18/19,Sint lumbi vestri,Sint lumbi vestri praecincti (007675),1,A,Terminal,11,1,\N,NHL LHLLL  HL H HHL LHLL HLSL HL HHL,No,\N,Completely,7675,1512
510,HP image 26,"Table 1, Kelly diss. p.174",16,1,E-Tc Ms. 44.2,Microfilm,f. 19r,2,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/16,Descendit de celis,Descendit de caelis deus (006410),1,TAMquam,Intonation,48,1,\N,\N,No,\N,Completely,6410,2745
511,HP image 26,"Table 1, Kelly diss. p.174",16,1,E-Tc Ms. 44.2,Microfilm,f. 19r,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/16,Descendit de celis,Descendit de caelis deus (006410),1,CONditor,Ad repetendum,21,2,\N,\N,No,\N,Completely,6410,2745
512,HP image 27,"Table 1, Kelly diss. p.174",16,1,E-Tc Ms. 44.2,Microfilm,f. 19v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/16,Descendit de celis,Descendit de caelis deus (006410),1,CONditor,Ad repetendum,1,3,\N,\N,No,\N,Completely,6410,2745
513,HP image 27,"Table 1, Kelly diss. p.174",16,1,E-Tc Ms. 44.2,Microfilm,f. 19v,1,\N,Nativitas Domini (Dec.25),Matins,Responsory,R9/16,Descendit de celis,Descendit de caelis deus (006410),1,CONditor,Ad repetendum,22,4,\N,\N,No,\N,Completely,6410,2745
192,HP image 31,"Kelly p.99, Ecce jam coram te 3",16,2,E-Tc Ms. 44.2,Microfilm,f. 24r,2,\N,Stephani (Dec.26),Matins,Responsory,R9/14 (Nend),Ecce jam coram te,Ecce jam coram te protomartyr (006594),1,ECce,Intonation,41,1,\N,NSHH HHLLL H LHH S HH SLL HSH LHL HLH HLL LLL HHL,No,\N,Completely,6594,2757
168,HP image 31,"Kelly p.82, Ecce jam coram te 2",16,2,E-Tc Ms. 44.2,Microfilm,f. 24r,1,\N,Stephani (Dec.26),Matins,Responsory,R9/14 (Nend),Ecce jam coram te,Ecce jam coram te protomartyr (006594),1,interCEdere,Ad repetendum,33,2,\N,NS SLH HH SH SLLL HH SH SLLL HH S HHL HSL LL HH HSL HSLL LH HLL HL SL HH SL SL HH LH HHHL ,No,\N,Completely,6594,2757
61787,\N,hp add - Sancte dei - collegio neuma HP image 32,16,3,E-Tc Ms. 44.2,Microfilm,f. 24v,0,\N,Stephani (Dec.26),Matins,Responsory,R12/14 (Nend),Sancte dei pretiose,Sancte dei pretiose (007575),1,COLlegio,Terminal,24,1,\N,NHH SL SL HSH S HLL HSL SL SL HH H HLL HSL SSL S LHS SLL,No,\N,Completely,7575,2757
233,HP image 35,"Kelly p.105, In principio erat verbum (rubric 'vel descendit')",16,4,E-Tc Ms. 44.2,Microfilm,f. 28r,2,\N,Octava Nat. Domini (Jan.1),Matins,Responsory,R9/11 (N3end),In principio erat verbum,In principio erat verbum et (006926),1,OMnia,Intonation,48,1,\N,N HSLL HHLL HH HSLL HHLL HHL SSSSL HH LL SHL HSHH HHLL,No,\N,Completely,6926,2159
97,HP image 36,"Kelly p.71, In principio erat verbum (rubric 'vel descendit')",16,4,E-Tc Ms. 44.2,Microfilm,f. 28v,1,\N,Octava Nat. Domini (Jan.1),Matins,Responsory,R9/11 (N3end),In principio erat verbum,In principio erat verbum et (006926),1,Apud,Ad repetendum,21,2,\N,N SL HL HHHLLL HHHHLL LH HSLLH SL HLL HLL H HHL S LLHH,No,\N,Completely,6926,2159
61788,HP image 46,hp add - Beatissimus vir Hylarius (Cf Orentius chant in Toledo 44.1),16,5,E-Tc Ms. 44.2,Microfilm,f. 38v,1,\N,Hilarii (Jan.14),Matins,Responsory,R9/9,Beatissimus vir Hilarius,Beatissimus vir Hilarius (600227),1,perENnis,Ad repetendum,24,1,\N,NH SL SL HHL HH SL SL HHH L HLL HLL H SHLL HLL HLLL HL S ,No,\N,Completely,600227,2143
61911,HP image 54,Gloriosi domine testis - Vincent,16,6,E-Tc Ms. 44.2,Microfilm,f. 47r,0,\N,Vincentii (Jan.22),Matins,Responsory,R10/12,Gloriosi domine testis,Gloriosi domine testis tui (006782),1,OCcumbere,Terminal,7,1,hgf-,\N,No,\N,Completely,6782,2179
166,HP image 60,"Kelly p.82, Hodie Maria 2",16,7,E-Tc Ms. 44.2,Microfilm,f. 52v,1,\N,Purificatio Mariae (Feb.2),Matins,Responsory,R6/14 (N1end),Hodie Maria virgo,Hodie Maria virgo puerum (006852),2,advenisSE,Ad repetendum,32,1,\N,NLL HSLL HLH HLH LL HL HLH LL H HSH SLL SLL HLL H SHL H HLH LL HL HLH LL HL HS HSLL SLL HL L HH LL,No,\N,Completely,6852,2202
144,HP image 60,"Kelly p.77, Gaude Maria 7",16,8,E-Tc Ms. 44.2,Microfilm,f. 53r,1,\N,Purificatio Mariae (Feb.2),Matins,Responsory,R9/14 (N2end),Gaude Maria virgo,Gaude Maria virgo cunctas (006759),6,invioLAta,Ad repetendum,25,1,\N,N HSH HLL HLL HL HSHH L NH HLL HLL HL HSH SLLL HSL HH HLLH SLL HSL HH HLL HLL HHL SLL SHH HLL,No,\N,Completely,6759,2202
246,HP image 100,"Kelly p.106, Dum transisset 2",16,9,E-Tc Ms. 44.2,Microfilm,f. 92r,2,\N,Dom. Resurrectionis (),Matins,Responsory,R3/3,Dum transisset,Dum transisset sabbatum Maria (006565),4,valdE,Intonation,49,1,\N,NL SHL LHH SH LH LHL HL SL,No,\N,Completely,6565,1688
78,HP image 100,"Kelly p.66, Dum transisset 2",16,9,E-Tc Ms. 44.2,Microfilm,f. 92r,3,\N,Dom. Resurrectionis (),Matins,Responsory,R3/3,Dum transisset,Dum transisset sabbatum Maria (006565),4,alLEluia,Other,16,2,\N,NSLL HSLL H SHH SL LH LH HH LHHL HLHHL HLL HL HH HL HLL HL HLHH SH HH LHHL HLLL HL LH LHH LHHHL HLLL HL LHHH LHL,No,\N,Completely,6565,1688
61789,HP image 101,hp add - Et valde mane,16,10,E-Tc Ms. 44.2,Microfilm,f. 93r,0,\N,Fer. 2 p. Pascha (),Matins,Responsory,R3/3,Et valde mane,Et valde mane una sabbatorum (006676),1,ORto,Terminal,24,1,\N,N LHLL HHL HLSL HSH S HLL HLL HLLL HLL ,No,\N,Completely,6676,1733
61845,HP image 101,hp add - Et valde mane - 2,16,10,E-Tc Ms. 44.2,Microfilm,f. 93r,1,\N,Fer. 2 p. Pascha (),Matins,Responsory,R3/3,Et valde mane,Et valde mane una sabbatorum (006676),1,ORto,Ad repetendum,24,2,\N,\N,No,\N,Completely,6676,1733
79,HP image 121,"Kelly p.66, Erant omnes apostoli ",16,11,E-Tc Ms. 44.2,Microfilm,f. 111v,1,\N,Dom. Pentecostes (),Matins,Responsory,R3/3,Erant omnes apostoli,Erant omnes apostoli pariter (600785),4,aLEluia,Ad repetendum,16,1,\N,N SLL H SLLH LHHH S HHL HLHL HLL SL HH HL HLL HL HLHH S HL HLL HL HLHH SH HLHHL HLLL HL LH H LHHH HLL HLLLL HL LHH HLL HHL,No,\N,Completely,600785,1682
55575,HP image 140,Kelly 315 HP add. Gaude Maria - Assumption,16,12,E-Tc Ms. 44.2,Microfilm,f. 130v,1,\N,Assumptio Mariae (Aug.15),Matins,Responsory,R9/12 (Nend),Gaude Maria virgo,Gaude Maria virgo cunctas (006759),6,invioLAta,Ad repetendum,25,1,\N,N HHH HLL HLL HL HSHL H HLL HLL HHL HSH HLL HL HH HLL HLS HHL SLL HHLL HH HHLL HHLL SL SL S N HHLL HHLL SL SL SHHH HLL,No,\N,Completely,6759,2439
7878,HP image 147,"Kelly 315, Felix namque ",16,13,E-Tc Ms. 44.2,Microfilm,f. 138r,1,\N,Nativitas Mariae (Sep.8),Matins,Responsory,R9/17 (Nend),Felix namque ,Felix namque es sacra virgo (006725),1,NOster,Ad repetendum,1,1,\N,N SH SSLHLLL HL H HL SLHL HHLL H HLL H HLL HLL H HSL HL H HHHLL LHHL HSSH HL NH LH,No,\N,Completely,6725,2559
55576,HP image 155,Kelly 315 HP add. Michael et Angeli- St Michael - intonation ad rep ?,16,14,E-Tc Ms. 44.2,Microfilm,f. 145v,1,\N,Michaelis (Sep.29),Matins,Responsory,R9/14 (Nend),Michael et Angeli,Michael et angeli ejus (007151),7,MichaEL,Ad repetendum,0,1,\N,N L HLL HH LH H HLLL SHH LHH HHHH LHH LHH LH LLL HH HHL LSHLL H LHH LLL HH LHH SLL HLL H HHH LHL HS LH HLL HL HLL HSL H HSLLL ,No,\N,Completely,7151,2558
129,HP image 166,"Kelly p.76, Martinus Abrahae 2 - 1st melisma",16,15,E-Tc Ms. 44.2,Microfilm,f. 156v,1,\N,Martini (Nov.11),Matins,Responsory,R9/15 (N2end),Martinus Abrahae,Martinus Abrahae sinu laetus (007132),1,honoRAtur,Ad repetendum,24,1,\N,NLH SHL HSL HL HSHH S HLL HLL HSH S HLL HLL HLLL HLL HHLL LL HH SSHL HHLL,No,\N,Completely,7132,2694
268,HP image 166,"Kelly p.76, Martinus Abrahae 2 -2nd melisma (in marg; not in kelly)",16,15,E-Tc Ms. 44.2,Microfilm,f. 156v,2,\N,Martini (Nov.11),Matins,Responsory,R9/15 (N2end),Martinus Abrahae,Martinus Abrahae sinu laetus (007132),1,martiNUS,Intonation,0,2,\N,NLL HH LLL HSLS LHH SSL HHHH SL HLS LHHS L HH LHL HHH L LSL HH HH LH LHLL L HS SLL HLLL HL LHSL HL HLHL HLS LHH LSL HHH LHH LHL LL,No,\N,Completely,7132,2694
320,HP image 173,"HP p.3, Benedicti viri corpus - Saturninus",16,16,E-Tc Ms. 44.2,Microfilm,f. 163v,1,\N,Saturnini (Nov.29),Matins,Responsory,R9/11 (N3end),Benedicti viri corpus,Benedicti viri corpus (600294),1,ViDEretur,Ad repetendum,0,1,hg-hgf-gh-hkjg-hgf-gh-hg-hgf-gh-hkjg-hgf-gh-3-gh-kllk-mkj-klkhgh-gh-kllk-mkj-klkhgh-3-hgfed-edc-eggh-ed-ffd-cd-d,NL HLL HH SH LL HLL HH LHHH HSL SL HLL LHH LH H HSL HL HLL LHS SL HL HLL HLL H HSLL HSL LHS,No,\N,Completely,600294,2708
61791,HP image 194,HP add - Sint lumbi,16,17,E-Tc Ms. 44.2,Microfilm,f. 184v,0,\N,Comm. unius Confessoris Pontificis (),Matins,Responsory,R8/24 (Nend),Sint lumbi vestri,Sint lumbi vestri praecincti (007675),1,A,Terminal,11,1,\N,NH HLL HL SH HLL HLL L HSL L HHD HS HLL HL,No,\N,Completely,7675,1519
55577,HP image 200,Kelly 315 HP add. Domus mea domus - Dedication,16,18,E-Tc Ms. 44.2,Microfilm,f. 191r,1,\N,In Dedicatione Eccl. (),Matins,Responsory,R6/15 (Nend),Domus mea domus,Domus mea domus orationis (006527),1,Aperietur,Ad repetendum,0,1,\N,NHL HLLL HL HHHL HHHL HHL HLH LL HH S HSLL HL HHH HL H LSL HH HH HLLL SLL HSS HL HH HLH LHH HHL HLL HLLL HLL HLH HHLLL HLL HHH HHL HLL SL HSHLLHH HSL HHL SL HLL HL SSLL HLL H ,No,\N,Completely,6527,1924
55578,HP image 200,Kelly 315  HP add. Luce splendida fulgebis - Dedication,16,19,E-Tc Ms. 44.2,Microfilm,f. 191r,1,\N,In Dedicatione Eccl. (),Matins,Responsory,R9/15 (Nend),Luce splendida fulgebis,Luce splendida fulgebis ex (007103),1,SANcta,Ad repetendum,1,1,\N,NSL HL HHL SLH LH HLL HHLL H HLL H HLL HLLHH HSL HSL HL,No,\N,Completely,7103,1924
87,\N,"Kelly p.69, Lapides torrentes 3",17,1,Ellis ,Kelly catalogue,f. 83v,3,\N,Stephani (Dec.26),_Unknown,Responsory,\N,Lapides torrentes,Lapides torrentis illi dulces (007075),unknown,\N,Other,18,1,\N,\N,Not checked,\N,No,7075,2757
290,\N,"Kelly p.110, Patefacte sunt janue",17,2,Ellis ,Kelly catalogue,f. 84r,2,\N,Stephani (Dec.26),Matins,Responsory,\N,Patefacte sunt janue,Patefactae sunt januae caeli (007358),unknown,\N,Intonation,41,1,\N,\N,Not checked,\N,No,7358,2757
249,\N,"Kelly p.106, Dum transisset 5",17,3,Ellis ,Kelly catalogue,f. 178v,2,\N,Dom. Resurrectionis (),_Unknown,Responsory,\N,Dum transisset,Dum transisset sabbatum Maria (006565),unknown,\N,Intonation,49,1,\N,\N,Not checked,\N,No,6565,1688
215,\N,"Kelly p.101, Et valde mane 4",17,4,Ellis ,Kelly catalogue,f. 226v,2,\N,\N,_Unknown,Responsory,\N,Et valde mane,Et valde mane una sabbatorum (006676),unknown,\N,Intonation,44,1,\N,\N,Not checked,\N,No,6676,0
257,\N,"Kelly p.106, Te laudant angeli 6",18,1,Everingham ,Kelly catalogue,f. 26v,2,\N,Nativitas Domini (Dec.25),_Unknown,Responsory,\N,Te laudant angeli,Te laudant angeli sancta dei (007756),unknown,\N,Intonation,49,1,\N,\N,Not checked,\N,No,7756,2745
178,\N,"Kelly p.89, Ibo mihi ad montem 2",18,2,Everingham ,Kelly catalogue,f. 223r,0,\N,\N,First Vespers,Antiphon,\N,Ibo mihi ad montem,Ibo mihi ad montem myrrhae et (003160),unknown,alleluia,Terminal,58,1,\N,\N,Not checked,\N,No,3160,0
61797,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557209,hp add - Inter natos mulierum (melisma 17?),19,1,F-AM 112,Microfilm,f. 175r,1,\N,Joannis Baptistae (Jun.24),Matins,Responsory,R9/9,Inter natos mulierum,Inter natos mulierum non (006979),1,heREmo,Ad repetendum,17,1,e-ed-ef-efg-ef-fd-dh-hg-gf-fh-ghfd-fefed-eca-ce-cfefed,\N,No,\N,Completely,6979,2327
61798,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557220,hp add - Petre amas me,19,2,F-AM 112,Microfilm,f. 186r,1,\N,Petri (Jun.29),Matins,Responsory,R9/9,Petre amas me,Petre amas me tu scis domine (007382),4,oVES,Ad repetendum,16,1,h-hgf-gfde-efg-gfde-ef-dh-ghf-ghk-kg-kh-dhghf-gh-kg-kh-gkj-klkjhg-h-hg-gkj-klkjhgf-fgh-ijhg-hg,\N,No,\N,Completely,7382,2345
347,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557305,"HP p.15, Vir iste dilectus",19,3,F-AM 112,Microfilm,f. 269v,1,\N,Firmini (Sep.25),Matins,Responsory,R1/9,Vir iste dilectus,Vir iste dilectus a deo (602485),8,eccLEsia,Ad repetendum,0,1,hijhg-hf-g-fh-k-kl-gkh-hg-fh-kl-kml-lk-m-ml-m-mk-hkj-ghg-hkj-kl-kjhg,\N,No,\N,Completely,602485,2536
121,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557305,HP notes: Honestus vero - V/G melisma,19,4,F-AM 112,Microfilm,f. 270r,2,\N,Firmini (Sep.25),Matins,Responsory,R3/9,Honestus vero,Honestus vero presbyter dum in (601072),1,FIRminus,Intonation,48,1,hk-khg-hijgf-gh-kk-gfg-gh-efdc-cd-eef-gh-jhg,\N,No,\N,Completely,601072,2536
349,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557306,"HP p.15, Honestus vero presbiter ",19,5,F-AM 112,Microfilm,f. 270v,1,\N,Firmini (Sep.25),Matins,Responsory,R3/9,Honestus vero ,Honestus vero presbyter dum in (601072),1,CONfirmaret,Ad repetendum,22,2,hk-hf-ghk-gf-hg-kkh-cdh-kkhf-ghk-gfhg-kkh-gh-klk-lklkh-kklk-khg-kklh-kkkh-kkk-hfhk-gfhk-gf-hg-kkhg-hk-lmk,\N,No,\N,Completely,601072,2536
350,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557308,"HP p.16, O beatum virum Firminum",19,6,F-AM 112,Microfilm,f. 272v,1,\N,Firmini (Sep.25),Matins,Responsory,R9/9,O beatum virum Firminum,O beatum virum Firminum antistitem (601542),1,perVEnit,Ad repetendum,0,1,\N,\N,Left unnotated,\N,Completely,601542,2536
61793,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557344,hp add - Sint lumbi - doubled 'dominum' melisma,19,8,F-AM 112,Microfilm,f. 309r,0,\N,Omnium Sanctorum (Nov.1),Matins,Responsory,R7/9,Sint lumbi vestri,Sint lumbi vestri praecincti (007675),1,DOminum,Terminal,0,1,hkh-hgk-kl-l-lk-lm-m-mlkjh-hkh-hgk-kl-lk-lm-m-mlkjhkj,\N,No,\N,Completely,7675,2702
61794,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557344,hp add - Sint lumbi ,19,8,F-AM 112,Microfilm,f. 309r,0,\N,Omnium Sanctorum (Nov.1),Matins,Responsory,R7/9,Sint lumbi vestri,Sint lumbi vestri praecincti (007675),1,A,Terminal,11,2,fh-ijh-fgf-dcd-hjh-fgfd-hg-fgfhf-gh,\N,No,\N,Completely,7675,2702
61796,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557350,hp add - O quantus erat luctus,19,9,F-AM 112,Microfilm,f. 315r,1,\N,Martini (Nov.11),Matins,Responsory,R9/9,O quantus erat luctus,O quantus erat luctus omnium (007295),4,MARtinum,Ad repetendum,16,1,hhgf-ggf-de-dh-hghf-gh-kg-kh-h-hghf-gh-kgkh-hkj-klk-gfg-ggf-gkh-ijhgf-ggf-fg-hij-hg-hg,\N,No,\N,Completely,7295,2694
61795,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=visionneuse&panier=false&reproductionId=18443&VUE_ID=1557350,hp add - O quantus erat luctus,19,9,F-AM 112,Microfilm,f. 314v,2,\N,Martini (Nov.11),Matins,Responsory,R9/9,O quantus erat luctus,O quantus erat luctus omnium (007295),4,beaTI,Intonation,50,1,h-gh-gf-gf-fe-cde-e-ed-fhgfe-gfe-fd-ce-dh-h-hgf-gf-gf-gh-h ,\N,No,\N,Completely,7295,2694
353,https://bvmm.irht.cnrs.fr/iiif/24969/canvas/canvas-2585408/view,"HP p.17, O beatum virum Vedastum",20,1,F-AS 734 (cat. 686),Digital images,f. 86r,1,\N,Vedasti (Feb.6),Matins,Responsory,R12/12,O beatum virum Vedastum,O beatum virum Vedastum (007259),4,FestiNAret,Ad repetendum,0,1,\N,\N,No,\N,Completely,7259,2208
61825,https://bvmm.irht.cnrs.fr/iiif/25005/canvas/canvas-2593772/view,Source of APTATUR tenor,21,1,F-BEGbem Ms. 19,Digital images,f. 68r,0,\N,Vinoci (Nov.6),Matins,Responsory,R11/12,Cum in hora sancti,\N,6T,APtatur,Terminal,67,1,kgk-lmk-hijk-km-o-onm-mlk-lm-klk-k-,\N,No,\N,Completely,\N,2718
338,https://bvmm.irht.cnrs.fr/iiif/25005/canvas/canvas-2593772/view,"HP p.11, Te tui coronam Winnoci [check intonation]",21,2,F-BEGbem Ms. 19,Digital images,f. 68r,2,\N,Vinoci (Nov.6),Matins,Responsory,R12/12,Te tui coronam Winnoci ,\N,1,TE,Intonation,66,1,d-cd-fed-efd-defg-gfed-hhg-efd-,\N,No,\N,Partially,\N,2718
61830,https://bvmm.irht.cnrs.fr/iiif/25005/canvas/canvas-2593773/view,"HP p.11, Te tui coronam Winnoci",21,2,F-BEGbem Ms. 19,Digital images,f. 68v,0,\N,Vinoci (Nov.6),Matins,Responsory,R12/12,Te tui coronam Winnoci ,\N,1,CElis,Terminal,24,2,dh-h-ghg-gfh-dh-ghg-gfh-3-klggfh-klggfh-hgfed-cef-ed-,\N,No,\N,Partially,\N,2718
177,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19354&VUE_ID=1722559&carouselThere=false&nbVignettes=tout&page=1&angle=0&zoom=petit&tailleReelle=,"Kelly. 89, Ibo mihi ad montem 1",22,1,F-CA Ms. 78,Microfilm,f. 48r,0,\N,\N,"Supplemental, paraliturgical, rarely-used, or chants that do not fit into the usual categories or that are unclear in their usage",Antiphon,Aproc (Advent),Ibo mihi ad montem,Ibo mihi ad montem myrrhae et (003160),unknown,alLEluia,Terminal,58,1,\N,\N,No,\N,Completely,3160,0
483,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19354&VUE_ID=1722561&carouselThere=false&nbVignettes=tout&page=1&angle=0&zoom=moyen&tailleReelle=,"Table 1, Kelly diss. p.173",22,2,F-CA Ms. 78,Microfilm,f. 49v,3,\N,Nativitas Domini (Dec.25),"Supplemental, paraliturgical, rarely-used, or chants that do not fit into the usual categories or that are unclear in their usage",Responsory,prosa,Descendit de celis,Descendit de caelis missus ab (006411),unknown,FAbrice,Other,1,1,\N,\N,No,Verbum patris,Completely,6411,2745
484,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19354&VUE_ID=1722561&carouselThere=false&nbVignettes=tout&page=1&angle=0&zoom=moyen&tailleReelle=,"Table 1, Kelly diss. p.173",22,2,F-CA Ms. 78,Microfilm,f. 49v,3,\N,Nativitas Domini (Dec.25),"Supplemental, paraliturgical, rarely-used, or chants that do not fit into the usual categories or that are unclear in their usage",Responsory,al prosa,Descendit de celis,Descendit de caelis missus ab (006411),unknown,FAbrice,Other,21,2,\N,\N,No,Lumen de lumine,Completely,6411,2745
485,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19354&VUE_ID=1722561&carouselThere=false&nbVignettes=tout&page=1&angle=0&zoom=moyen&tailleReelle=,"Table 1, Kelly diss. p.173",22,2,F-CA Ms. 78,Microfilm,f. 50r,3,\N,Nativitas Domini (Dec.25),"Supplemental, paraliturgical, rarely-used, or chants that do not fit into the usual categories or that are unclear in their usage",Responsory,al prosa,Descendit de celis,Descendit de caelis missus ab (006411),unknown,FAbrice,Other,22,3,\N,\N,No,Facturae dominans,Completely,6411,2745
153,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19354&VUE_ID=1722561&carouselThere=false&nbVignettes=tout&page=1&angle=0&zoom=moyen&tailleReelle=,"Kelly p.78, Verbum caro factum est 8",22,3,F-CA Ms. 78,Microfilm,f. 50r,3,\N,Nativitas Domini (Dec.25),"Supplemental, paraliturgical, rarely-used, or chants that do not fit into the usual categories or that are unclear in their usage",Responsory,prosa,Verbum caro factum est,Verbum caro factum est et (007840),unknown,descenDIT,Other,26,1,\N,\N,No,Iubilent superni cives,Completely,7840,2745
